Latitude,Longitude
12.982398,75.252884
13.059747,75.335987
13.031538,75.383512
12.983656,75.348652
12.994925,75.288864
12.926141,75.259061
12.829473,75.4931
13.024266,75.414647
13.041997,75.319682
12.995013,75.329912
13.06932,75.34854
12.966366,75.225209
12.967751,75.226908
12.984292,75.360096
13.086756,75.360782
12.861342,75.399553
12.992714,75.220805
12.969972,75.256895
12.861938,75.434157
12.992626,75.297013
12.960228,75.431578
12.995063,75.191264
12.994867,75.329909
12.9945,75.226406
12.995585,75.328411
13.039823,75.40701
13.072404,75.349964
12.981917,75.242482
12.935226,75.259134
13.039604,75.405734
12.988928,75.21801
12.946233,75.401967
12.94788,75.400759
12.956209,75.38145
12.992415,75.285196
12.970574,75.258199
12.997093,75.29306
12.987081,75.268607
13.032397,75.369812
12.999416,75.294867
12.860623,75.399579
12.991474,75.219489
12.98966,75.248462
12.823869,75.46793
12.862635,75.454059
12.987349,75.327433
13.067436,75.436379
12.85939,75.409155
12.949094,75.395979
12.988007,75.328232
13.051686,75.322435
12.99574,75.334602
12.8301,75.465188
12.908115,75.312448
13.038787,75.369832
12.988531,75.335634
12.965559,75.364552
13.057981,75.324997
12.88655,75.403993
13.019399,75.369342
13.00493,75.343494
12.990406,75.268717
12.995809,75.328598
12.979703,75.322815
12.999928,75.264908
13.014661,75.356061
13.053939,75.320462
13.034909,75.390004
12.956792,75.377904
13.027316,75.371805
13.066599,75.43823
12.950193,75.383476
12.988886,75.280975
13.071638,75.446608
12.994332,75.305056
12.996948,75.290387
12.862238,75.394219
12.996243,75.327354
12.999286,75.294987
12.847401,75.460636
12.99063,75.281548
13.006872,75.349561
12.989563,75.269116
12.96536,75.224404
12.985614,75.254232
12.98891,75.341293
12.985381,75.253465
12.990603,75.204723
12.828008,75.481758
12.968111,75.363806
12.893161,75.402127
12.983073,75.348206
12.99629,75.323614
13.060945,75.337024
13.031757,75.370018
13.031119,75.38321
12.986426,75.347456
12.919044,75.401627
12.944269,75.379271
12.991999,75.284406
12.943836,75.398321
12.892688,75.381639
12.911108,75.364325
12.991279,75.246622
13.029602,75.372786
13.016694,75.36377
13.067864,75.437272
12.990922,75.28291
12.860406,75.398641
13.014946,75.357537
12.989667,75.266665
12.946772,75.260936
12.990209,75.332319
12.861476,75.394235
12.989912,75.339594
12.982877,75.349293
12.853838,75.410009
12.858518,75.410439
12.96301,75.370303
12.953705,75.385877
12.977123,75.233486
12.985064,75.253098
12.900678,75.488541
12.990967,75.282724
12.873779,75.409163
12.851238,75.369815
12.953172,75.381221
13.018519,75.418663
12.992882,75.286705
12.908115,75.365513
13.062208,75.338162
12.981177,75.383878
13.01408,75.245903
12.983649,75.246997
13.041672,75.257
12.951019,75.382938
12.895847,75.402967
12.996547,75.335715
12.975427,75.273667
12.989484,75.280703
12.990735,75.281545
12.993225,75.291286
12.8738,75.310791
12.992568,75.294265
12.952476,75.39007
13.058657,75.326089
12.965798,75.363875
12.992856,75.292137
13.005111,75.345772
12.995316,75.329491
12.99155,75.330515
13.074634,75.44943
12.989362,75.261846
12.989075,75.274892
12.995773,75.235514
12.994519,75.242084
12.990308,75.263931
13.077185,75.452531
12.935041,75.401873
12.961359,75.371645
12.982973,75.350902
12.990454,75.207805
13.06197,75.434645
12.988318,75.34507
13.06881,75.34631
12.993532,75.241219
12.996106,75.314738
12.995389,75.445771
12.993451,75.300881
12.989149,75.258154
13.008592,75.351598
12.942146,75.400208
12.992914,75.288469
12.95335,75.381279
12.952785,75.412779
12.988265,75.250661
13.002707,75.265984
13.11531,75.373514
12.988128,75.256547
12.953531,75.381303
12.996039,75.314486
12.972288,75.227691
12.988176,75.334507
12.877168,75.481621
12.999544,75.285322
12.981707,75.239142
12.98288,75.252788
12.983314,75.21787
12.996182,75.322868
13.039531,75.409491
12.950621,75.39241
12.993038,75.288185
12.741047,75.513112
12.738486,75.489743
12.775985,75.375146
12.79533,75.319249
12.80422,75.346764
12.743737,75.47113
12.730739,75.488904
12.756078,75.442653
12.705063,75.585348
12.755879,75.444005
12.795403,75.319231
12.772412,75.370833
12.777262,75.353905
12.726857,75.553718
12.750485,75.385355
12.782673,75.329082
12.743271,75.508221
12.742164,75.468595
12.742702,75.508196
12.795252,75.319804
12.75595,75.442743
12.759208,75.577208
12.771731,75.413503
12.771754,75.413444
12.79647,75.317162
12.804794,75.305977
12.777633,75.354333
12.742262,75.472024
12.706465,75.602219
12.748206,75.461765
12.77373,75.36575
12.742595,75.463179
12.786857,75.471072
12.748947,75.498973
12.745763,75.489781
12.788936,75.474093
12.727527,75.55366
12.720736,75.558451
12.757737,75.47035
12.704213,75.59413
12.746966,75.461936
12.749497,75.454843
12.737553,75.536035
12.726237,75.554043
12.772449,75.421516
12.746794,75.461572
12.746752,75.462187
12.767378,75.352395
12.797051,75.314852
12.714397,75.322575
12.764435,75.468358
12.741283,75.492217
12.747004,75.358907
12.741902,75.466946
12.743171,75.47114
12.741363,75.511777
12.783813,75.342236
12.777963,75.352863
12.726236,75.554042
12.749673,75.459333
12.763265,75.481826
12.741891,75.999505
12.784192,75.383206
12.767648,75.352257
12.757853,75.572087
12.731268,75.379019
12.804659,75.30602
12.73622,75.539348
12.74606,75.489007
12.770599,75.355246
12.74683,75.480664
12.742602,75.495471
12.95056,75.17586
12.953533,75.189223
12.917018,75.136357
12.903841,75.161438
12.963745,75.220049
12.925693,75.170508
12.965166,75.143538
12.992432,75.049334
12.941706,75.189464
12.890513,75.208798
12.959458,75.2128
12.934398,75.204778
12.960898,75.103395
12.980822,75.048933
12.934581,75.137457
12.950897,75.177365
12.980901,75.049001
12.895462,75.189442
12.947976,75.164015
12.922018,75.188952
12.952138,75.187815
12.964109,75.22176
12.951149,75.171567
12.949388,75.168949
12.91555,75.133502
12.946813,75.191154
12.989402,75.063012
12.918333,75.169225
12.955717,75.124096
12.938312,75.163751
12.949375,75.186584
12.918026,75.18743
12.896378,75.227927
12.95118,75.106643
12.914491,75.145607
12.960949,75.208891
12.94903,75.166691
12.913486,75.225856
12.96109,75.084331
12.971739,75.120491
12.879777,75.183562
12.960481,75.208337
12.949416,75.182639
12.980758,75.048903
12.887158,75.237088
12.963085,75.098181
12.94623,75.160779
12.962847,75.218171
12.949977,75.173833
12.951156,75.187591
12.963759,75.220128
12.911179,75.151394
12.93582,75.139628
12.952634,75.188028
12.936783,75.143492
12.94778,75.150888
12.957627,75.193383
12.934166,75.205005
12.980873,75.048946
12.958088,75.199696
12.925443,75.191443
12.936504,75.184112
12.967998,75.165608
12.970552,75.150563
12.959204,75.213399
12.914968,75.128149
12.88492,75.249001
12.935744,75.1398
12.962006,75.195255
12.93576,75.139588
12.959279,75.212028
12.961079,75.0946
12.933615,75.202987
12.883809,75.238961
12.888645,75.176907
12.93221,75.135809
12.948744,75.188946
12.944178,75.197906
12.993584,75.070701
12.935019,75.206374
12.955673,75.199648
12.948689,75.159537
12.922745,75.142449
12.947254,75.202419
12.931402,75.132844
12.949975,75.168058
12.912997,75.147721
12.977192,75.148596
12.956865,75.143347
12.96469,75.174662
12.948361,75.164444
12.955721,75.181055
12.940368,75.227575
12.948134,75.164995
12.946631,75.157337
12.962531,75.192881
12.94526,75.196079
12.976402,75.048782
12.961305,75.094245
12.958022,75.182129
12.936998,75.144333
12.94751,75.188627
12.96058,75.205284
12.952657,75.141108
12.946442,75.157981
12.949209,75.186122
12.929392,75.17553
12.961581,75.108927
12.932161,75.210922
12.882985,75.189337
12.876072,75.222395
12.930206,75.191017
12.949831,75.183615
12.889122,75.17642
12.96632,75.207498
12.958415,75.1199
12.977806,75.05336
12.949555,75.183249
12.953211,75.18911
12.983171,75.11287
12.963569,75.079835
12.951906,75.188042
12.956166,75.206983
12.953518,75.189472
12.937394,75.237624
12.964423,75.219966
12.949715,75.169132
12.92779,75.108962
12.865624,75.174207
12.964849,75.117912
12.886322,75.211953
12.905724,75.151033
12.895704,75.231013
12.951348,75.187664
12.736069,75.22001
12.720275,75.224233
12.703702,75.238319
12.737536,75.291938
12.678538,75.258813
12.70166,75.273069
12.73531,75.229351
12.695026,75.246995
12.700309,75.273023
12.686411,75.20488
12.706317,75.23566
12.735771,75.199913
12.688814,75.20238
12.701322,75.240807
12.735944,75.220022
12.683678,75.250917
12.702519,75.258345
12.73178,75.288589
12.730025,75.290855
12.658821,75.188437
12.684317,75.250609
12.699672,75.253603
12.699086,75.203128
12.735901,75.220041
12.684834,75.19799
12.61925,75.217413
12.729665,75.22027
12.712796,75.230771
12.718324,75.227034
12.698467,75.196866
12.705648,75.279519
12.693861,75.248416
12.706429,75.235555
12.687777,75.299068
12.718341,75.226983
12.693856,75.248437
12.706947,75.235107
12.658888,75.187752
12.730331,75.220267
12.710269,75.229391
12.744442,75.203227
12.693918,75.248905
12.709238,75.232288
12.675931,75.26132
12.653939,75.27189
12.66007,75.246384
12.720283,75.223993
12.746534,75.204271
12.613002,75.245682
12.719457,75.226
12.696588,75.215954
12.660989,75.268074
12.69394,75.248527
12.68128,75.290494
12.720187,75.223996
12.642786,75.276351
12.748244,75.292731
12.66408,75.266342
12.718813,75.187881
12.730329,75.220282
12.718432,75.227063
12.651663,75.277716
12.657033,75.20653
12.700009,75.255993
12.674955,75.196223
12.708338,75.233992
12.703766,75.27483
12.749471,75.281486
12.74755,75.293154
12.652066,75.208146
12.709269,75.232672
12.722308,75.22212
12.704491,75.277219
12.725122,75.198578
12.721817,75.222012
12.712694,75.230698
12.650329,75.275478
12.707245,75.235618
12.699514,75.258553
12.699394,75.243825
12.730159,75.22027
12.735359,75.220191
12.650154,75.274055
12.732343,75.220458
12.666702,75.251406
12.70663,75.235315
12.679703,75.20199
12.747849,75.181891
12.74536,75.293856
12.649423,75.176529
12.69389,75.2485
12.737277,75.200474
12.720207,75.224354
12.749418,75.185806
12.694846,75.249768
12.642529,75.276876
12.603516,75.24979
12.680633,75.256073
12.749875,75.186349
12.606473,75.249641
12.651159,75.272881
12.723361,75.216664
12.672825,75.262698
12.7212,75.222786
12.692492,75.249032
12.688143,75.29878
12.721036,75.222715
12.713164,75.230841
12.6925,75.249429
12.732583,75.220543
12.706289,75.23609
12.650847,75.273036
12.687441,75.294992
12.730195,75.220543
12.748417,75.184049
12.699447,75.243851
12.709407,75.177679
27.0,97.0
12.745095,75.178106
12.718902,75.226439
12.728524,75.262173
12.675495,75.26204
12.714493,75.230385
12.700064,75.257426
12.694474,75.247828
12.730195,75.220543
12.712487,75.230526
24.0,97.0
12.730195,75.220543
12.737359,75.219811
12.724994,75.220745
12.688282,75.294166
27.0,97.0
24.0,97.0
12.754004,75.258099
12.741342,75.219375
12.831582,75.292324
12.760587,75.19693
12.762507,75.199529
12.781711,75.1706
12.837412,75.251484
12.769469,75.188874
12.788729,75.151703
12.836517,75.229574
12.759985,75.235408
12.776068,75.182695
12.840322,75.271476
12.757759,75.210896
12.761679,75.206534
12.874031,75.222992
12.85488,75.173205
12.760632,75.207013
12.838728,75.251043
12.848935,75.318342
12.840382,75.274771
12.755221,75.200556
12.757699,75.21097
12.880182,75.234516
12.838026,75.249106
12.848366,75.305095
12.76637,75.196931
12.825587,75.194806
12.84112,75.284365
12.75112,75.206759
12.77217,75.184991
12.822535,75.293988
12.749263,75.212149
12.777712,75.180799
12.831862,75.224051
12.8356,75.26131
12.822745,75.231937
12.886042,75.251066
12.83999,75.275549
12.882439,75.243961
12.838013,75.248609
12.828747,75.284541
12.829007,75.220664
12.820151,75.295157
12.777431,75.181201
12.767624,75.19579
12.892053,75.255729
12.777645,75.208826
12.760453,75.204908
12.837538,75.251161
12.746864,75.230608
12.840527,75.286253
12.768055,75.154137
12.763507,75.19854
12.805496,75.213218
12.909087,75.254156
12.759436,75.203811
12.74894,75.214895
12.763687,75.207589
12.751959,75.266252
12.827049,75.219329
12.773443,75.202253
12.776033,75.182703
12.845065,75.364982
12.836459,75.254507
12.825051,75.198449
12.769419,75.188707
12.745132,75.218429
12.760495,75.207965
12.848445,75.305101
12.848266,75.304933
12.829747,75.29858
12.848973,75.32674
12.756804,75.222987
12.758694,75.203276
12.784064,75.164479
12.752421,75.205756
12.757258,75.211226
12.767906,75.191869
12.754895,75.223946
12.774915,75.18316
12.840474,75.27734
12.764581,75.157469
12.784239,75.208188
12.753101,75.218999
12.761783,75.2066
12.765001,75.157096
12.837879,75.244261
12.883234,75.239682
12.761864,75.196283
12.837704,75.250722
12.777385,75.196814
12.772141,75.185041
12.806421,75.212069
12.840403,75.24855
12.774166,75.210359
12.769053,75.189924
12.778522,75.187335
12.759065,75.210402
12.777973,75.180368
12.793493,75.20978
12.833201,75.317621
12.779784,75.182953
12.861504,75.309012
12.851908,75.222027
12.762735,75.199045
12.830626,75.281508
12.755998,75.212204
12.768423,75.191194
12.819057,75.161553
12.77481,75.206882
12.814973,75.219536
12.835145,75.262426
12.773783,75.183789
12.883973,75.238817
12.761024,75.200514
12.768534,75.194088
12.797707,75.23926
12.781174,75.179624
12.832465,75.236812
12.761421,75.229114
12.758016,75.244393
12.762984,75.198733
12.769683,75.177148
12.779528,75.175715
12.806911,75.15286
12.755228,75.212535
12.798915,75.21044
12.823488,75.227922
12.764927,75.251518
12.766151,75.197022
12.762642,75.207243
12.838442,75.246979
12.844907,75.247777
12.834242,75.226389
12.78696,75.20933
12.759189,75.190732
12.783053,75.168605
12.788712,75.151429
12.824723,75.161649
12.882958,75.237296
12.760546,75.207442
12.756447,75.258592
12.8542,75.170026
12.772142,75.185022
12.837139,75.242179
12.82545,75.195502
12.789987,75.209692
12.775568,75.182917
12.764831,75.207681
12.871545,75.239524
12.76869,75.193559
12.849926,75.328567
12.767749,75.192032
12.840494,75.248519
12.852562,75.268106
12.763962,75.198438
12.775823,75.207377
12.753342,75.215915
12.86362,75.186923
12.773557,75.202582
12.784632,75.214727
12.83267,75.274493
12.834301,75.226639
12.851943,75.24592
12.847818,75.345963
12.834391,75.238961
12.896243,75.250628
12.779009,75.178103
12.761884,75.199621
12.848753,75.310627
12.776936,75.197797
12.755203,75.221383
12.830099,75.151347
12.754707,75.200832
12.777435,75.181202
12.760701,75.200634
12.79022,75.148951
12.871491,75.311016
12.864163,75.242848
12.769525,75.189356
12.79079,75.209536
12.839018,75.250778
12.879644,75.233078
12.778452,75.17963
12.756144,75.212032
12.758333,75.198631
12.762812,75.23041
12.848953,75.326705
12.769502,75.187408
12.778085,75.181364
12.783993,75.164849
12.770996,75.197728
12.749746,75.214986
12.811749,75.299461
12.795521,75.210153
12.791932,75.209643
12.836239,75.229343
12.836883,75.267438
12.846325,75.360204
12.759331,75.243308
12.760473,75.197011
12.845337,75.259332
12.835381,75.263202
12.757595,75.244636
12.744593,75.218416
12.823672,75.193753
12.759501,75.240562
12.823591,75.227956
12.777434,75.181173
12.751925,75.213783
12.787725,75.154441
12.786269,75.208913
12.780397,75.173552
12.841243,75.295898
12.872124,75.239603
12.770567,75.197213
12.760682,75.20052
12.764108,75.195132
12.851359,75.19845
12.848958,75.326723
12.872906,75.240534
12.862206,75.243735
12.8249,75.199172
12.769878,75.187026
12.77372,75.203492
12.849008,75.316344
12.759257,75.243843
12.864232,75.242816
12.839938,75.248707
12.879011,75.305751
12.773297,75.184106
12.745878,75.218257
12.881927,75.243095
12.766871,75.196535
12.84791,75.345467
12.774659,75.18327
12.771672,75.210555
12.74476,75.218444
12.782702,75.169175
12.748863,75.214568
12.825755,75.213452
12.832671,75.273909
12.759291,75.243695
12.769954,75.190652
12.751801,75.267499
12.846266,75.360276
12.783772,75.161242
12.774938,75.183192
12.752779,75.217586
12.769591,75.187364
12.835134,75.261902
12.849128,75.334828
12.749736,75.205392
12.746452,75.218113
12.754183,75.252029
12.746615,75.218077
12.753792,75.255325
12.90216,75.252705
12.786115,75.208913
12.75478,75.21275
12.744654,75.218385
12.760342,75.209065
12.828932,75.153277
12.757607,75.203661
12.783874,75.165279
12.825112,75.289475
12.74405,75.218417
12.768113,75.195114
12.823361,75.292865
12.84991,75.184297
12.82836,75.285126
12.824827,75.201822
12.881925,75.243113
12.842556,75.296421
12.740337,75.219481
12.78284,75.174068
12.774916,75.183186
12.779005,75.178156
12.787418,75.197933
12.827493,75.21543
12.808279,75.212399
12.746488,75.218108
12.796409,75.210686
12.753347,75.213103
12.823331,75.292822
12.769362,75.188481
12.774889,75.206908
12.754075,75.20129
12.786967,75.156125
12.83737,75.251733
12.846111,75.360584
12.843872,75.247558
12.883206,75.239685
12.768487,75.191048
12.804385,75.213175
12.788351,75.152848
12.830997,75.234939
12.837963,75.248649
12.783917,75.165293
12.748531,75.205086
12.77281,75.184507
12.759125,75.238394
12.769475,75.189478
12.830576,75.222498
12.768184,75.210915
12.795691,75.17264
12.759453,75.200976
12.774313,75.208374
12.769445,75.188716
12.752003,75.213729
12.85948,75.24377
12.781465,75.171155
12.835103,75.262216
12.836922,75.267509
12.749825,75.21495
12.814735,75.219429
12.776148,75.207576
12.76449,75.194784
12.837579,75.251086
12.758435,75.198529
12.767884,75.195392
12.776494,75.20778
12.758305,75.198653
12.834158,75.226271
12.84985,75.245031
12.741897,75.219155
12.886754,75.251342
12.757052,75.199458
12.752984,75.213126
12.821346,75.226033
12.818432,75.264393
12.846188,75.250888
12.769819,75.191419
12.815171,75.219762
12.831063,75.235551
12.837977,75.249173
12.759156,75.191004
12.849138,75.334562
12.77692,75.197811
12.909851,75.254527
12.848049,75.344609
12.836957,75.241625
12.786052,75.156743
12.80564,75.213042
12.836908,75.241566
12.836425,75.238468
12.781199,75.171822
12.763211,75.198749
12.754483,75.214028
12.78481,75.158358
12.886517,75.251387
12.753984,75.201402
12.865479,75.242074
12.879239,75.272611
12.80833,75.269865
12.759534,75.250844
12.780447,75.173534
12.740684,75.228298
12.76119,75.206423
12.770545,75.211795
12.773561,75.183926
12.836919,75.267507
12.754581,75.21368
12.764123,75.195055
12.762074,75.205834
12.845348,75.302213
12.768433,75.194359
12.749003,75.213761
12.762457,75.199754
12.766403,75.175116
12.836401,75.25497
12.823798,75.194323
12.760515,75.207814
12.7583,75.198679
12.845672,75.36238
12.74134,75.219378
12.826677,75.312572
12.869288,75.239517
12.760409,75.200749
12.849107,75.33498
12.836491,75.239761
12.844708,75.246977
12.754309,75.201134
12.835735,75.264349
12.76181,75.206664
12.767363,75.172248
12.753771,75.201576
12.840567,75.274459
12.777312,75.181461
12.84267,75.247877
12.772091,75.185047
12.847619,75.347469
12.783778,75.160228
12.749777,75.21495
12.824012,75.164021
12.829688,75.221363
12.778707,75.179153
12.805457,75.213201
12.769928,75.197217
12.769359,75.183115
12.845795,75.302936
12.75422,75.250456
12.848451,75.305473
12.849824,75.245051
12.772444,75.199445
12.849089,75.315387
12.808607,75.163088
12.84771,75.356505
12.767054,75.19634
12.767276,75.19613
12.7742,75.210346
12.825624,75.202526
12.829474,75.151898
12.741359,75.219358
12.786073,75.156731
12.840461,75.248535
12.869063,75.244015
12.760679,75.196887
12.741053,75.226462
12.840542,75.274587
12.77154,75.198158
12.786589,75.209027
12.783043,75.207979
12.840419,75.274759
12.766923,75.196501
12.758428,75.210513
12.740694,75.222771
12.825799,75.205072
12.849144,75.336027
12.761264,75.234482
12.849417,75.321703
12.756859,75.199598
12.832661,75.25388
12.853741,75.169811
12.849148,75.331617
12.840081,75.248739
12.768016,75.195299
12.760382,75.206006
12.751313,75.207853
12.770061,75.196199
12.759338,75.227678
12.804956,75.165665
12.759691,75.198232
12.837461,75.251401
12.754911,75.212564
12.772436,75.199247
12.831134,75.235701
12.845618,75.362615
12.762026,75.232951
12.849775,75.323587
12.859221,75.196886
12.821931,75.226424
12.854991,75.175099
12.7592,75.191269
12.836405,75.238891
12.77373,75.204144
12.763284,75.198671
12.753262,75.213116
12.825208,75.194583
12.749005,75.21558
12.805117,75.23117
12.742193,75.21896
12.741358,75.219365
12.825201,75.195934
12.783076,75.196526
12.751102,75.270273
12.741035,75.226418
12.762397,75.199792
12.774226,75.208874
12.84474,75.247815
12.767693,75.195696
12.818181,75.223578
12.758327,75.198624
12.773607,75.204857
12.83676,75.235642
12.774378,75.206579
12.825378,75.206084
12.749708,75.205426
12.781857,75.185553
12.753221,75.215941
12.827324,75.216837
12.783794,75.167535
12.852257,75.222995
12.823212,75.167949
12.836913,75.252942
12.749666,75.20687
12.78656,75.20903
12.824867,75.199077
12.840993,75.294681
12.839868,75.248688
12.84996,75.328077
12.76872,75.194845
12.845378,75.247691
12.841685,75.279221
12.831753,75.223967
12.85054,75.22111
12.76519,75.199982
12.769812,75.191447
12.764316,75.202272
12.778545,75.185841
12.816833,75.260917
12.824985,75.211601
12.828486,75.280095
12.83544,75.261269
12.774911,75.183163
12.842822,75.247838
12.825597,75.183984
12.777495,75.181134
12.773207,75.184184
12.760614,75.211614
12.778766,75.179098
12.799112,75.210383
12.787216,75.209612
12.892903,75.277164
12.743322,75.242486
12.761161,75.196709
12.753302,75.205767
12.741293,75.219391
12.849202,75.332233
12.843208,75.247724
12.836748,75.233702
12.87492,75.242963
12.750354,75.224822
12.836437,75.239764
12.772619,75.200237
12.773861,75.213998
12.756669,75.199692
12.773402,75.184053
12.842866,75.296682
12.756615,75.223774
12.860386,75.211888
12.790159,75.149106
12.836467,75.239952
12.83794,75.249214
12.743191,75.218636
12.779791,75.184766
12.748899,75.214012
12.780429,75.173604
12.820003,75.225793
12.807314,75.219038
12.753052,75.213197
12.906464,75.260651
12.835316,75.341349
12.780422,75.173602
12.82721,75.25863
12.77189,75.18515
12.829773,75.150687
12.781344,75.171495
12.775748,75.182838
12.875668,75.214585
12.837862,75.25016
12.868216,75.240234
12.763801,75.195189
12.771534,75.198158
12.870732,75.215514
12.861868,75.194813
12.845047,75.365313
12.773522,75.202255
12.76769,75.195682
12.760568,75.196646
12.770839,75.186081
12.772435,75.199481
12.834533,75.226819
12.857921,75.201505
12.759136,75.238355
12.74891,75.213954
12.750448,75.204446
12.783728,75.167509
12.80917,75.156342
12.863656,75.178732
12.84644,75.252062
12.755695,75.212378
12.779664,75.184795
12.759478,75.240502
12.833092,75.225068
12.763076,75.195475
12.824784,75.186738
12.774177,75.208929
12.834628,75.226935
12.749159,75.215161
12.773874,75.218564
12.824649,75.199383
12.850802,75.245467
12.747416,75.217798
12.7431,75.241264
12.836039,75.260511
12.842576,75.247914
12.83958,75.270347
12.777415,75.181258
12.885314,75.254868
12.892892,75.277178
12.835129,75.271659
12.766345,75.191743
12.874916,75.220474
12.766626,75.175308
12.865389,75.239809
12.889672,75.250197
12.749522,75.210538
12.747763,75.278027
12.825624,75.202511
12.871945,75.23954
12.76139,75.203323
12.761364,75.206442
12.760652,75.207128
12.835081,75.262132
12.760455,75.208229
12.778659,75.179279
12.783586,75.207812
12.749742,75.205447
12.774966,75.216434
12.847888,75.345833
12.776424,75.207722
12.747848,75.278023
12.769626,75.229039
12.837539,75.251232
12.835569,75.240343
12.755756,75.24903
12.836927,75.241215
12.834297,75.238877
12.762222,75.1961
12.774068,75.214289
12.869623,75.239381
12.840296,75.248635
12.759339,75.21037
12.86877,75.239899
12.883387,75.25666
12.762457,75.19966
12.749025,75.215247
12.791024,75.173706
12.76576,75.197248
12.775874,75.182799
12.762135,75.205481
12.882279,75.243537
12.758295,75.198659
12.814414,75.219056
12.740991,75.226732
12.758277,75.198634
12.84905,75.316423
12.76043,75.208543
12.741292,75.219411
12.842445,75.248012
12.792474,75.222662
12.758765,75.21041
12.783791,75.207985
12.791646,75.209556
12.74355,75.218562
12.745266,75.218428
12.749685,75.205435
12.915819,75.251773
12.769363,75.189557
12.835838,75.229004
12.840783,75.275906
12.749726,75.205438
12.771587,75.198203
12.839345,75.249922
12.765744,75.197384
12.759311,75.187638
12.768312,75.194616
12.847817,75.244942
12.75464,75.200861
12.826949,75.157527
12.824785,75.18674
12.850274,75.363223
12.759121,75.210346
12.767626,75.195722
12.801932,75.208827
12.825512,75.184476
12.760047,75.188633
12.776477,75.207834
12.882908,75.245335
12.768521,75.194184
12.789769,75.149718
12.754334,75.20107
12.840403,75.248578
12.77944,75.17595
12.7621,75.196135
12.831732,75.319543
12.881963,75.243114
12.758326,75.25026
12.806388,75.211963
12.781633,75.208424
12.883812,75.239012
12.907731,75.253681
12.760254,75.20525
12.827764,75.28636
12.778451,75.179716
12.79416,75.209889
12.865857,75.240683
12.774204,75.183554
12.75949,75.240614
12.835944,75.265182
12.849093,75.336757
12.819675,75.295408
12.76443,75.194865
12.759188,75.238902
12.769499,75.189428
12.765172,75.199992
12.748353,75.217462
12.75933,75.21034
12.763807,75.198578
12.776424,75.182539
12.773421,75.184015
12.767198,75.171369
12.783749,75.160054
12.754746,75.250693
12.827204,75.312119
12.838422,75.249039
12.748886,75.216005
12.751967,75.213642
12.8023,75.212438
12.77271,75.184647
12.750929,75.210206
12.780045,75.174183
12.851414,75.19919
12.82921,75.220876
12.749693,75.205413
12.909285,75.277365
12.808504,75.145073
12.773806,75.205465
12.854127,75.170366
12.837464,75.243055
12.672929,75.447303
12.672316,75.445838
12.61077,75.634743
12.602093,75.491335
12.67302,75.447245
12.59189,75.602037
12.640333,75.566187
12.677291,75.47407
12.673229,75.446149
12.672832,75.446122
12.691169,75.601764
12.672602,75.565197
12.699983,75.600848
12.670921,75.52381
12.61121,75.605092
12.672877,75.446992
12.640205,75.565415
12.672559,75.445614
12.670274,75.609184
12.606305,75.513977
12.673353,75.446179
12.673085,75.56477
12.632997,75.535247
12.671724,75.607321
12.672517,75.447326
12.687323,75.607857
12.653951,75.581226
12.672607,75.437678
12.678538,75.496953
12.667647,75.454922
12.611661,75.605219
12.604738,75.494684
12.68439,75.608915
12.669785,75.609386
12.669074,75.610203
12.67389,75.5158
12.667831,75.530363
12.267226,75.447651
12.668458,75.610884
12.67389,75.5158
12.665437,75.613452
12.57671,75.61015
12.667733,75.612885
12.6548588,75.5216487
12.671188,75.608588
12.616988,75.507745
12.67731,75.47503
12.631763,75.532404
12.590604,75.413949
12.512025,75.510834
12.561166,75.390042
12.569663,75.38883
12.561912,75.390486
12.502312,75.53456
12.539069,75.403279
12.522834,75.431777
12.566979,75.389877
12.61914,75.304758
12.532274,75.411038
12.546551,75.400229
12.519243,75.468547
12.53619,75.404948
12.592035,75.389336
12.585178,75.360705
12.557018,75.385093
12.553884,75.387023
12.589728,75.402852
12.518962,75.468809
12.537903,75.403935
12.57032,75.297938
12.55685,75.392358
12.554869,75.395006
12.556131,75.392905
12.587877,75.356039
12.50295,75.533666
12.599923,75.329148
12.559507,75.390971
12.620605,75.3001
12.58811,75.351198
12.5557,75.391291
12.514012,75.505516
12.537936,75.403874
12.519643,75.453041
12.577925,75.385188
12.57123,75.391281
12.592154,75.390662
12.535576,75.405524
12.594675,75.334852
12.620535,75.302091
12.590323,75.335038
12.570021,75.389137
12.5731,75.386676
12.615177,75.310576
12.603584,75.327841
12.560692,75.387032
12.590634,75.413386
12.586758,75.361818
12.569339,75.38931
12.560045,75.299965
12.588863,75.360594
12.569078,75.392735
12.551978,75.397185
12.617754,75.306115
12.583132,75.385611
12.58712,75.362033
12.597135,75.331194
12.517049,75.460257
12.603488,75.328108
12.499419,75.543393
12.591863,75.425833
12.555028,75.360439
12.576834,75.385823
12.588372,75.345144
12.591305,75.489922
12.554825,75.386152
12.580723,75.383914
12.576483,75.385755
12.499894,75.540378
12.590002,75.406601
12.604292,75.324774
12.572889,75.435743
12.570657,75.397753
12.517959,75.458399
12.574518,75.385992
12.558473,75.384976
12.587888,75.363084
12.553274,75.328279
12.558904,75.390844
12.554797,75.394473
12.584756,75.372287
12.501208,75.538519
12.557521,75.391975
12.518323,75.457575
12.600509,75.329775
12.556739,75.369092
12.536642,75.404976
12.567483,75.390399
12.494818,75.561728
12.507716,75.526543
12.60175,75.328911
12.557536,75.392044
12.568963,75.388628
12.60181,75.328878
12.517496,75.488122
12.518077,75.458703
